"CAMC_Name","CAMC_Country","CAMC_Birth","CAMC_Death","CAMC_Count","GND_Count","GND_URI","GND_Name","GND_Country","GND_Gender","GND_Birth","GND_Death","GND_VariantName","Birth","Death","Country"
"Thomas, Alan Arthur","WLS","1948",NA,2,1,NA,"not found",NA,0,NA,NA,NA,"1948",NA,"WLS"
"Thomas, Ambroise","FRA","1811","1896",4,1,"http://d-nb.info/gnd/119221187","Thomas, Ambroise","FRA",1,"1811","1896","Thomas, Charles L.; Thomas, Charles-Ambroise; Thomas, Ambr.; Toma, A.; Thomas, A.; Thomas, Ambreuse; Thomas, Ambroise Charles Louis; Toma, Ambroise; Thomas, Charles Louis Ambroise; Thomas, Ambrogio; Thomas, Ambrosio","1811","1896","FRA"
"Thomé, Francis","FRA","1850","1909",2,1,"http://d-nb.info/gnd/13501378X","Thomé, Francis","FRA/MUS",1,"1850","1909","Thomé, François L.; Thomé, François-Luc-Joseph; Thomé, François Luc Joseph; Thomé, F.; Thomé, Joseph-François-Luc; Thomé, Fr.","1850","1909","FRA"
"Thortsen, Eric M.","USA","1986",NA,4,1,NA,"not found",NA,0,NA,NA,NA,"1986",NA,"USA"
"Tisdale, William","ENG",NA,NA,1,1,"http://d-nb.info/gnd/132785633","Tisdall, William",NA,1,NA,NA,"Tisdale, William; Tisdal, William",NA,NA,"ENG"
"Tocci, Jr., Richard F.",NA,"1970",NA,5,1,NA,"not found",NA,0,NA,NA,NA,"1970",NA,NA
"Todd, Richard Wesley","USA","1977",NA,2,1,NA,"not found",NA,0,NA,NA,NA,"1977",NA,"USA"
"Toffoletto, Raí Biason","BRA","1988",NA,12,1,NA,"not found",NA,0,NA,NA,NA,"1988",NA,"BRA"
"Tolman, J.D.",NA,"1977",NA,10,1,NA,"not found",NA,0,NA,NA,NA,"1977",NA,NA
"Torelli, Giuseppe","ITA","1650","1708",2,1,"http://d-nb.info/gnd/118802550","Torelli, Giuseppe","ITA",1,"1658","1709","Torelli, ...; Torelli, Petronio G.; Veronese, Giuseppe Torelli; Torelli Veronese, Giuseppe; Torelli, Gioseffo",NA,NA,"ITA"
"Translateur, Siegfried","AUT","1875","1944",1,1,"http://d-nb.info/gnd/134541898","Translateur, Siegfried","DEU",1,"1875","1944","Translateur, Salo Siegfried; Translateur, S.; Translateur, ...; Translateur, Sally","1875","1944","AUT"
"Tromboncino, Bartolomeo","ITA",NA,NA,4,1,"http://d-nb.info/gnd/118921592","Tromboncino, Bartolomeo","ITA",0,"1470","1535",NA,"1470","1535","ITA"
"Tulou, Jean Louis","FRA","1786","1865",5,1,"http://d-nb.info/gnd/117438405","Tulou, Jean Louis","FRA",1,"1786","1865","Tulou, ...; Tulou; Tulou, J. L.; Toulou, Jean Louis; Toulou, Jean-Louis; Tulou, Jean-Louis; Tuolou, Jean-Louis","1786","1865","FRA"
"Turner, Mike J.",NA,"1955",NA,2,1,NA,"not found",NA,0,NA,NA,NA,"1955",NA,NA
"Tvrdy, Jaroslav","CZE","1931",NA,8,1,NA,"not found",NA,0,NA,NA,NA,"1931",NA,"CZE"
"Tárrega, Francisco","ESP","1852","1909",46,1,"http://d-nb.info/gnd/120065894","Tárrega, Francisco","ESP",1,"1852","1909","Tárrega, F.; Tárrega Eixea, Francisco; Eixea, Francisco Tárrega; Tárrega, Francesc; Tarrega, Francesco","1852","1909","ESP"
"Türk, Daniel Gottlob","DEU","1750","1813",1,1,"http://d-nb.info/gnd/119127709","Türk, Daniel Gottlob","DEU",1,"1750","1813","Tuerk, Daniel Gottlob; Türck, Daniel G.; Tuerck, Daniel Gottlob; Türk, Daniel G.; Türk, Daniel Gottlieb; Türck, Daniel Gottlob","1750","1813","DEU"
"Umlauf, Ignaz","AUT","1746","1796",1,1,"http://d-nb.info/gnd/130067229","Umlauff, Ignaz","AUT",1,"1746","1796","Umlauf, Ignaz","1746","1796","AUT"
"Ungar, Robert","CAN","1947",NA,2,1,NA,"not found",NA,0,NA,NA,NA,"1947",NA,"CAN"
"Urquiola, Isidro",NA,NA,NA,9,1,NA,"not found",NA,0,NA,NA,NA,NA,NA,NA
"Valachovic, Guy A.","USA","1964",NA,8,1,NA,"not found",NA,0,NA,NA,NA,"1964",NA,"USA"
"Valderrábano, Enríquez de","ESP","1500","1557",2,1,"http://d-nb.info/gnd/124396968","Valderrábano, Enríquez de","ESP",0,"1500","1557","Valderrávano, Enríquez de; Valderrávano, Enrique de; Vald́errabano, Enrike de; Valderrabona, Enriquez de; Valderrabano, Enrriquez de; Valderrábano, Enrique de; Valderrábano, Enriques de","1500","1557","ESP"
"Valente, Antonio","ITA","1520","1581",1,1,"http://d-nb.info/gnd/124396690","Valente, Antonio","ITA",1,"1565","1580",NA,NA,NA,"ITA"
"Valverde, Joaquín","ESP","1846","1910",1,1,"http://d-nb.info/gnd/121502589","Valverde, Joaquín","ESP",1,"1846","1910","Romea y Valverde; Rubio y Valverde; Valverde, span. Komp.; Valverde, Joaquín, padre; Valverde Durán, Joaquín; Valverde-Durán, Joaquín; Durán, Joaquín Valverde","1846","1910","ESP"
"Valverde, Jorge Luis","ECU","1983",NA,25,1,NA,"not found",NA,0,NA,NA,NA,"1983",NA,"ECU"
"Vanderburg, Kevin L.","USA","1981",NA,9,1,NA,"not found",NA,0,NA,NA,NA,"1981",NA,"USA"
"Vanhal, Johann Baptist","BOH","1739","1813",4,1,"http://d-nb.info/gnd/118855034","Vaňhal, Jan Křtitel","AUT/CZE",1,"1739","1813","Vanhall, J. C.; Vanhall, C.; Vanhall, Jean; Vanhall, Johann B.; Vanhall, Giovanni; Van Hal, Johann B.; Vanhal, Johann; Vanhal, Giovanni; Vanhal, Johann B.; Vanhal, Jan I.; Vanhal, J. K.; Vanhal, Jan; Vannhal, Jean; Vannhall, ...; Vaňhal, Jan K.; Vaňhal, Jan Baptist; Wanhal, ...; Wanhal, Giovanni; Wanhal, Johann; Wanhal, Johann K.; Wanhal, Johann B.; Wanhal, Jan; Wanhall, Giovanni; Wanhall, Jean; Wanhall, Johann B.; Wannhal, Jean; Wannhal, ...; Vanhal, Jean B.; Vaňhal, Johann B.; Vaňhall, Johann B.; Vanhal, J. B.; Vanhal, ...; Wanhal, J. B.; Vanhal, Jean; Wanhal, Iean; Vanhall, I. B.; Vanhall, Jan; Vanhall, John B.; Wanhal, I.; Vǎnhal, Jan I.; Wanhal, Johann Baptiste; Vanhall, J.; Vanhal, Johann Baptiste; Vanhal, Jean-Baptiste; Vanhall, Johann Baptist; Wanhal, Jean; Wanhall, Johann Baptist; Wanhal, Johann Baptist; Vanhal, Jan Baptist; Vanhal, Johann Baptist; Vanhal, Jan Krtitel; Vanhal, J.","1739","1813","BOH"
"Vanlancker, Hannes Leo Eli","BEL","1987",NA,3,1,NA,"not found",NA,0,NA,NA,NA,"1987",NA,"BEL"
"Varela, Pablo","URY","1973",NA,21,1,NA,"not found",NA,0,NA,NA,NA,"1973",NA,"URY"
"Vaughan Williams, Ralph","ENG","1872","1958",4,1,"http://d-nb.info/gnd/118643118","Vaughan Williams, Ralph","GBR",1,"1872","1958","Williams, Ralph V.; Vaughan Williams, R.; Williams, R. Vaughan; Williams, Ralph Vaughan; Vaughan-Williams, Ralph; Vaughan Williams, ...; Williams, R. V.; Vaughan, Ralph; Williams, Vaughan; Vaughn Williams, Ralph; William, R. Vaughan; Vaughan, Williams","1872","1958","ENG"
"Vecchi, Orazio","ITA","1550","1605",1,1,"http://d-nb.info/gnd/118767429","Vecchi, Orazio","ITA",1,"1550","1605","Vecchi, Orazio Tiberio; Vecchius, Horatius; Vecchi, Oratio; Vecchi, Horatius; Vecchi, Horazio; Vecchi, Orazio T.; Vecchi, Horatio","1550","1605","ITA"
"Vento, Mattia","ITA","1735","1776",1,1,"http://d-nb.info/gnd/1019151951","Vento, Mattia","ITA",1,"1735","1776","Vento, Matthias; Vento, Mathias","1735","1776","ITA"
"Ventura, Brian J.",NA,"1978",NA,2,1,NA,"not found",NA,0,NA,NA,NA,"1978",NA,NA
"Veracini, Antonio","ITA","1659","1733",1,1,"http://d-nb.info/gnd/132903423","Veracini, Antonio","ITA",0,"1659","1733",NA,"1659","1733","ITA"
"Verdelot, Philippe","FRA",NA,NA,1,1,"http://d-nb.info/gnd/119503670","Verdelot, Philippe","FRA/ITA",1,NA,NA,"Verdelotto, ...; Verdeletto, ...; Verdelotto, Philippe; Verdelot, Philipp; Verdelot, Philippus; Deslouges, ...; Deslouges, Philippe",NA,NA,"FRA"
"Verdi, Giuseppe","ITA","1813","1901",144,1,"http://d-nb.info/gnd/118626523","Verdi, Giuseppe","ITA",1,"1813","1901","Verdi, Giuseppe Fortunino Francesco; Verdi, Giuseppe Fortun. Francesco; Verdi, G.; Verdi, Džiuzeppe; Verdi, Džuzepe; Verdi, Džuzeppe; Verdi, Fortunato Giuseppe Francesco; Verdi, Fortunio Giuseppe Francesco; Verdi, Guiseppe; Verdi, Josef; Verdi, Jos.; Verdi, J.; Verdi, ...; Verdy, Giuseppe; Verdi, Joseph; Verdi, Fortunino Giuseppe Francesco","1813","1901","ITA"
"Vespoli, Gennaro","ITA","1963",NA,2,1,NA,"not found",NA,0,NA,NA,NA,"1963",NA,"ITA"
"Victoria, Tomás Luis de","ESP","1548","1611",18,1,"http://d-nb.info/gnd/118975579","Victoria, Tomás Luis de","ESP",1,"1548","1611","Victoria, Tommaso Luis da; Vittoria, Tommaso Luis da; Vittoria, Lodovico da; Vittoria, Thomas L.; Victoria, Thomas L. a; Victoria, Thomas L.; Vittoria, Tomás Luis; Vittoria, Louis Tomaso da; Vittorio, Tommaso Luis da; Vittoria, Ludwig Tomás; Vittoria, Ludovico da; Vittoria, Ludovicus; Victoria, Tomás Luis da; Victoria, Tomao L. da; Victoria, Thoma Ludovico da; Vittoria, Tommaso L. da; Victoria, Tomaso Luis de; Victoria, Tomás L. de; Vittoria, Tomaso L.; Victoria, Tomasio L. da; Vittoria, Tomás da; Vittoria, Tomaso Luis da; Vittoria, Thomasio L. da; Victoria, Th. L. de; Victoria, Th. Ludovico; Victoria, T. L. de; Vittoria, T. L.; Vittoria, T. L. D.; Vittoria, ...; Vittoria, Tommaso Lodovico da; Victoria, Tommaso Ludovico da; Vittoria, Tommaso Ludovico da; Vittoria, L. da; Vittoria, Tomaso Ludovico da; Victoria, Thomas Ludovicus; Vittoria, Tomas Ludovico; Vittoria, Tomás Luis de; Victoria, Thomas Ludovicus Victoria; Vitoria, Tomás Luis de; Victoria, Luis Tomás da; De Victoria, Tomás Luis; Vittoria, T.L. da; Victoria; Victoria, Ludovico da; Victoria, Tomás Ludovico da; DaVittoria, Tomas Ludovico","1548","1611","ESP"
"Vierne, Louis","FRA","1870","1937",10,1,"http://d-nb.info/gnd/119278308","Vierne, Louis","FRA",1,"1870","1937","Vierne, ...; Vierne, Louis V.; Vierne, Louis-Victor-Jules; Vierne, Louis Victor Jules; Vierne, Luis; Vierne, L.","1870","1937","FRA"
"Vilarroig, Pedro",NA,"1954",NA,20,1,NA,"not found",NA,0,NA,NA,NA,"1954",NA,NA
"Villa-Lobos, Heitor","BRA","1887","1959",10,1,"http://d-nb.info/gnd/118768476","Villa-Lobos, Heitor","BRA",1,"1887","1959","Villa-Lobos, ...; Vila Lobos, Eitor; Villa-Lobos, E.; Villa-Lobos, Eitor; Vila-Lobos, Heitor; Villalobos, Heitor; Vira-Robosu, Eitoru; Robosu, Eitoru Vira-; Villa-Lobos, H.; Villa Lobos, Heitor; Villa Lobos, Hector; Lobos, Heitor Villa-; Villa-Lobos, Hector","1887","1959","BRA"
"Villec, John","USA","1966",NA,2,1,NA,"not found",NA,0,NA,NA,NA,"1966",NA,"USA"
"Vinci, Leonardo","ITA","1690","1730",6,1,"http://d-nb.info/gnd/119448009","Vinci, Leonardo","ITA",1,"1690","1730","Vinci, L.; Vinci, Lionardo; Vinci, Leonardo, d.","1690","1730","ITA"
"Viraldini, Antonio","ITA","1705","1741",14,1,NA,"not found",NA,0,NA,NA,NA,"1705","1741","ITA"
"Visée, Robert de","FRA",NA,NA,14,1,"http://d-nb.info/gnd/119007819","Visée, Robert de","FRA",1,"1650","1725","De Visée, Robert; Visée, Roberto de","1650","1725","FRA"
"Vitali, Giovanni Battista","ITA","1632","1692",1,1,"http://d-nb.info/gnd/123600936","Vitali, Giovanni Battista","ITA",1,"1632","1692","Vitali, Jean-Battista; Vitali, Giovanni B.; Vitali, G.","1632","1692","ITA"
"Vitali, Tommaso Antonio",NA,"1663","1745",1,1,"http://d-nb.info/gnd/124065309","Vitali, Tomaso Antonio","ITA",1,"1663","1745","Vitali, T.; Vitali, Tomaso A; Vitali, Tommaso; Vitali, Tommaso A.; Vitali, Tomasso; Vitali, Tommaso Antonio; Vitalino, Tomaso; Vitali, Tomaso","1663","1745","ITA"
"Vivaldi, Antonio","ITA","1678","1741",356,1,"http://d-nb.info/gnd/118627287","Vivaldi, Antonio","ITA",1,"1678","1741","Viualdi, Antonio; Vivaldi; Vivaldy; Vivaldi, Antonio L.; Vivaldi, A.; Vivaldi-Anonimo; Vivalʹdi, Antonio; Vivaldi, Antonii; Vivaldi, Antonio Lucio; Prete rosso","1678","1741","ITA"
"Volkmann, Robert","DEU","1815","1883",2,1,"http://d-nb.info/gnd/11876912X","Volkmann, Robert","DEU",1,"1815","1883","Volkmann, Friedrich Robert","1815","1883","DEU"
"Volshenka, Katrina","USA","1983",NA,7,1,NA,"not found",NA,0,NA,NA,NA,"1983",NA,"USA"
"Voogt, Jesse",NA,"1979",NA,1,1,NA,"not found",NA,0,NA,NA,NA,"1979",NA,NA
"Voort, Hendrik Willem van der","NLD","1948",NA,12,1,NA,"not found",NA,0,NA,NA,NA,"1948",NA,"NLD"
"Vukotic, Vuk V.","SCG","1988",NA,3,1,NA,"not found",NA,0,NA,NA,NA,"1988",NA,"SCG"
"Wachs, Paul Etienne","FRA","1851","1915",2,1,NA,"not found",NA,0,NA,NA,NA,"1851","1915","FRA"
"Wade, John Francis",NA,"1711","1786",1,1,"http://d-nb.info/gnd/134985435","Wade, John Francis","GBR",1,"1711","1786","Wade, John F.; Wade, J. F.","1711","1786","GBR"
"Wagenseil, Georg Christoph","AUT","1715","1777",2,1,"http://d-nb.info/gnd/118770616","Wagenseil, Georg Christoph","AUT",1,"1715","1777","Wagenseil, G. Ch.; Wagenseil, G. Christoph; Wagenseil, Christoforo; Wagenseill, Christoforo; Wagenseil, G. C.; Wagenseil, J. Chr.; Wagenseil, Georg C.; Wagenseil, Christopher; Vagenseil, Cristoforo; Wagenseil, Christoph; Wagenseil, Christophe; Wagenseil, Giorgio Cristofforo; Vaghenseil, Cristoforo; Vagenzail","1715","1777","AUT"
"Wagner, (Wilhelm) Richard","DEU","1813","1883",80,1,"http://d-nb.info/gnd/118594117","Wagner, Richard","AUT/CHE/DEU/ITA",1,"1813","1883","Wagner, Rich.; Wagner, R.; Wagner; Valentino, H.; Vagner, Rihard; Vagner, Vilʹgelʹm Richard; Vagneri, Rihard; Wagner, Wilhelm R.; Wāgunā, R.; Wāgunā; Wagner, Richard Wilhelm; Li cha de Wa ge na; Lichade-Wagena; Wagena, Lichade; Wagner, Riccardo; Wâgner, Rîkard; Freigedank, K.; Wagner, Richardus; Drach, Wilhelm; Wagner, Ricardo; Wagner, Riccardus; Vagner, Richard; Wagner, Wilhelm Richard; Wâgner, Rikard; Wagner, Richard; Freigedank, K., Pseudonym von Richard Wagner; Valentino, H., Pseudonym von Richard Wagner; ואגנר, ריכרד; ワーグナー, リヒャルト","1813","1883","DEU"
"Wahlstrom, Jim","USA","1955",NA,4,1,NA,"not found",NA,0,NA,NA,NA,"1955",NA,"USA"
"Walckiers, Eugène","FRA","1793","1866",1,1,"http://d-nb.info/gnd/117116793","Walckiers, Eugène","FRA",1,"1793","1866","Walckiers, Eug.; Walkiers, Eugène; Walckiers, E.","1793","1866","FRA"
"Waldteufel, Emile","FRA","1837","1915",1,1,"http://d-nb.info/gnd/119314622","Waldteufel, Emil","FRA",1,"1837","1915","Lévy, Charles Emile; Val'dteifel, Emil; Waldteufel, Emile Charles; Waldteufel, Charles Emile; Waldteufel, Emile; Waldteufel, Charles-Emil; Waldteufel, Emile Ch.; Waldteufel, Charles Emile Lévy; Waldteufel, Émile; Lévy, Charles Émile; Val’dteifel, Emil","1837","1915","FRA"
"Walker, Richard",NA,NA,NA,1,1,"http://d-nb.info/gnd/140109056","Walker, Richard","USA",0,"1912","1975",NA,"1912","1975","USA"
"Wallace, Troy",NA,"1980",NA,1,1,NA,"not found",NA,0,NA,NA,NA,"1980",NA,NA
"Walter, Mark J.","USA","1967",NA,7,1,NA,"not found",NA,0,NA,NA,NA,"1967",NA,"USA"
"Walthew, Richard","ENG","1872","1951",22,1,"http://d-nb.info/gnd/1053669739","Walthew, Richard H.","GBR",1,"1872","1951","Walthew, Richard Henry; Walthew, Richard","1872","1951","ENG"
"Wang, Chen Wei","SGP","1988",NA,1,1,NA,"not found",NA,0,NA,NA,NA,"1988",NA,"SGP"
"Wang, Orcha","CHN","1988",NA,2,1,NA,"not found",NA,0,NA,NA,NA,"1988",NA,"CHN"
"Warlock, Peter","ENG","1894","1930",2,1,"http://d-nb.info/gnd/118923404","Warlock, Peter","GBR",1,"1894","1930","Heseltine, Philip Arnold; Heseltine, Philipp; Heseltine, Philip; Heseltine, Philip A.; Noolas, Rab","1894","1930","ENG"
"Wartecki, Marcin",NA,NA,NA,1,1,NA,"not found",NA,0,NA,NA,NA,NA,NA,NA
"Waters, Patrick Timothy",NA,"1983",NA,3,1,NA,"not found",NA,0,NA,NA,NA,"1983",NA,NA
"Watkin, Trevor Patrick","USA","1981",NA,3,1,NA,"not found",NA,0,NA,NA,NA,"1981",NA,"USA"
"Weber, Carl Maria von","DEU","1786","1826",68,1,"http://d-nb.info/gnd/118629662","Weber, Carl Maria von","DEU",1,"1786","1826","Weber, Carl Maria v.; Weber, Carl Maria, Freiherr von; Weber, C. M. v.; Weber, Carl Maria; Weber, Carlo M. de; Weber, C. M. de; Weber, Ernst von; Weber, Carl Maria Friedrich Ernst von; Weber, Carl M. de; Web, Carl Maria von; Weber, Charles Maria de; Weber, Charles Marie von; Weber, Charles M. von; Weber, Charle Marie de; Weber, Ch. Maria de; Weber, Ch. M. de; Weber, Carl Marie von; Weber, C. M. B. de; Weber, Charl. Mar. B. de; Weber, Carl M. von; Weber, C. M. von; Weber, C. M.; Veber, Karl Marija fon; Weber, K. M. v.; Weber, Karl Marie von; Weber, Karl Maria von; Weber, K. M. von; Wei bo; Weibo; Weber; Weber, Karl Maria Friedrich Ernst von; Weber, Carlo Maria di; Weber, Carlo Maria de; Von Weber, Carl Maria; Weber, Karl Maria Friedrich Ernst; Von Weber, Karl Maria; Veber, Karl Marija","1786","1826","DEU"
"Webern, Anton","AUT","1883","1945",1,1,"http://d-nb.info/gnd/118629786","Webern, Anton","AUT",1,"1883","1945","Webern, ...; Webern, Anton Friedrich Wilhelm von; Webern, A.; Webern, Anton von; Vebern, A.; Webern, Anton, von","1883","1945","AUT"
"Weckmann, Matthias","DEU",NA,NA,2,1,"http://d-nb.info/gnd/118835750","Weckmann, Matthias","DEU",1,"1619","1674","Wackermann, ...; Weckman, Matthias; Weckmann, M.; Weckmann, Mathias; Wekman, Matt.; Wekman, Matthias; Weckmann, Mattias; Weckman, Hans; Wegkmann, Matthias; Weykmann, Matthias","1619","1674","DEU"
"Weelkes, Thomas","ENG",NA,NA,4,1,"http://d-nb.info/gnd/100679684","Weelkes, Thomas","GBR",1,"1576","1623",NA,"1576","1623","ENG"
"Weiss, Johann Adolf Faustinus","DEU","1741","1814",6,1,"http://d-nb.info/gnd/135898560","Weiss, Johann Adolf Faustinus","DEU",0,"1741","1814",NA,"1741","1814","DEU"
"Weiss, Silvius Leopold","DEU","1686","1750",53,1,"http://d-nb.info/gnd/119263475","Weiss, Silvius Leopold","DEU",1,"1687","1750","Weiß, Silvius Leopold; Weiß, Sylvius Leopold; Weiß, Silvio L.; Weiß, Silvius L.; Weiß, S. L.; Weiß; Weiß, Leopold Sylvius; Weiß, Silvio Leópold; Weiss, Silvius L.; Weiss, Leopold S.; Weiss, Lopold S.; Weiss, Leopold Silvius; Weiss, Sylvius Leopold; Weiss, Leopold Sylvius","1687","1750","DEU"
"Wennerberg, Gunnar","SWE","1817","1901",5,1,"http://d-nb.info/gnd/119009803","Wennerberg, Gunnar","SWE",0,"1817","1901","Wennerberg, G.","1817","1901","SWE"
"Wesley, Samuel Sebastian","ENG","1810","1876",1,1,"http://d-nb.info/gnd/117313491","Wesley, Samuel Sebastian","GBR",1,"1810","1876","Wesley, S. S.; Wesley, Samuel S.","1810","1876","ENG"
"West, Quincy R.","USA","1980",NA,3,1,NA,"not found",NA,0,NA,NA,NA,"1980",NA,"USA"
"Weyse, Christoph Ernst Friedrich","DNK","1774","1842",1,1,"http://d-nb.info/gnd/117333255","Weyse, Christoph Ernst Friedrich","DEU/DNK",1,"1774","1842","Weisse, ...; Weyse, ...; Weyse, Christopher E.; Weyse, C. E. F.; Weyse, Christoph E.; Weyse, Christoph Ernst Frederik; Weisse, Christoph Ernst Friedrich","1774","1842","DNK"
"Wheeler, Richard W.",NA,NA,NA,1,1,NA,"not found",NA,0,NA,NA,NA,NA,NA,NA
"Whitaker, John","ENG",NA,NA,1,1,NA,"not found",NA,0,NA,NA,NA,NA,NA,"ENG"
"White, Christopher William","USA","1985",NA,2,1,NA,"not found",NA,0,NA,NA,NA,"1985",NA,"USA"
"White, John Hilton","ENG","1931",NA,5,1,NA,"not found",NA,0,NA,NA,NA,"1931",NA,"ENG"
"Widor, Charles-Marie","FRA","1844","1937",25,1,"http://d-nb.info/gnd/119009706","Widor, Charles-Marie","FRA",1,"1844","1937","Widor, Ch. M.; Widor, Charles M.; Widor, Charles Maria; Widor, Ch.-M.; Widor, Charles Marie; Widor, Charles-Marie-Jean-Albert; Widor, ...; Widor, Charles-M.; Widor, Charles Marie Jean Albert; Widor, Charles","1844","1937","FRA"
"Wiener, Paul B.",NA,"1942",NA,1,1,NA,"not found",NA,0,NA,NA,NA,"1942",NA,NA
"Wieniawski, Henryk","POL","1835","1880",20,1,"http://d-nb.info/gnd/119351641","Wieniawski, Henri","POL",1,"1835","1880","Wieniawski, ...; Wieniawski, Henrik; Wieniawski-Kreisler, ...; Wieniawscy, H.; Wieniawscy, Henryk; Venjavskij, Genrik Iosifovič; Venjavskij, Genrik; Wieniawski, Hendryk; Wieniawsky, Henri; Wieniawski, Heinrich; Wienawski, Henryk; Wieniawski, H.; Wieniawski, Henryk","1835","1880","POL"
"Wilbye, John","ENG","1574","1638",5,1,"http://d-nb.info/gnd/118807277","Wilbye, John","GBR",1,"1574","1638","Wilbye, Iohn; Wilby, John; Wilbe, John; Wiloughbye, John; Willoughbye, John; Willeby, John","1574","1638","ENG"
"Wildman, Charles",NA,NA,NA,1,1,"http://d-nb.info/gnd/103819045","Mattes, Willy","AUT",1,"1916","2002","Wildman, Charles; Mattas, Willy; Mattes, Wilhelm Franz Josef; Matthes, Willi; Mattes, Wilhelm; Mattes, Willi","1916","2002","AUT"
"Williams, Patrick R.","ENG","1984",NA,3,1,NA,"not found",NA,0,NA,NA,NA,"1984",NA,"ENG"
"Williamson, Alexander T.","USA/CAN","1985",NA,1,1,NA,"not found",NA,0,NA,NA,NA,"1985",NA,"USA/CAN"
"Willis, Richard Storrs","USA","1819","1900",1,1,"http://d-nb.info/gnd/137819072","Willis, Richard Storrs",NA,1,"1819","1900","Storrs Willis, Richard","1819","1900","USA"
"Wilson, Graham John","ENG","1980",NA,17,1,NA,"not found",NA,0,NA,NA,NA,"1980",NA,"ENG"
"Windham, Mark Gregory","USA","1973",NA,1,1,NA,"not found",NA,0,NA,NA,NA,"1973",NA,"USA"
"Witherspoon, Jordan C.","USA","1986",NA,16,1,NA,"not found",NA,0,NA,NA,NA,"1986",NA,"USA"
"Witt, Christian Friedrich","DEU","1660","1716",1,1,"http://d-nb.info/gnd/104206829","Witt, Christian Friedrich","DEU",1,"1660","1716","Witte, Christian Friedrich Wilhelm; Witte, Friedrich Christian; Witt, Christian F.; Witt, C. F.; Witt, Chr. Fr.","1660","1716","DEU"
"Wolf, Hugo","AUT","1860","1903",9,1,"http://d-nb.info/gnd/118634712","Wolf, Hugo","AUT",1,"1860","1903","Vol'f, Chugo; Vol'f, Gugo; Wolf, Ugo; Wolf, Hugo Filipp Jakob; Wolf, H.; Wolf, ...","1860","1903","AUT"
"Wolff, Eduard","POL","1816","1880",7,1,"http://d-nb.info/gnd/102427917","Wolff, Édouard","AUT/FRA/POL",1,"1816","1880","Wolff, E.; Wolff, Ed.; Wolff, Eduard; Wolff, Edward; Wolff, Edouard","1816","1880","POL"
"Wollenman, Gregory","USA","1980",NA,6,1,NA,"not found",NA,0,NA,NA,NA,"1980",NA,"USA"
"Woodcock, Robert","ENG","1690","1728",1,1,"http://d-nb.info/gnd/12952994X","Woodcock, Robert","GBR",1,"1690","1728",NA,"1690","1728","ENG"
"Worpel, Hauke S.","DEU","1982",NA,6,1,NA,"not found",NA,0,NA,NA,NA,"1982",NA,"DEU"
"Wu, Cheng Y.","SGP","1988",NA,3,1,NA,"not found",NA,0,NA,NA,NA,"1988",NA,"SGP"
"Wynn, J. Brendan","USA","1990",NA,2,1,NA,"not found",NA,0,NA,NA,NA,"1990",NA,"USA"
"Xavier, Faustino do Prado","BRA","1708","1800",1,1,NA,"not found",NA,0,NA,NA,NA,"1708","1800","BRA"
"Xavier, José Maria","BRA","1819","1887",1,1,NA,"not found",NA,0,NA,NA,NA,"1819","1887","BRA"
"Yeatman, George",NA,NA,NA,1,1,NA,"not found",NA,0,NA,NA,NA,NA,NA,NA
"Yost, Michel",NA,"1754","1786",1,1,"http://d-nb.info/gnd/131739859","Yost, Michel","FRA",1,"1754","1786","Yost, Josef; .., Michel; .., Mic; Michael, Célèbre; Jost, Michel; Michel; Michel, Célèbre; Michael, Célèbre; Michel, J.; Yost, Joseph; Yost, Michael; Michel, Célébre; Michel le célèbre; Michael le célèbre; Michael, Cèlèbre","1754","1786","FRA"
"Yradier, Sebastián de","ESP","1809","1865",1,1,"http://d-nb.info/gnd/121297292","Yradier, Sebastián","ESP",1,"1809","1865","Yradier, Sebastián de; Iradier, Sebastián; Iradier y Salaverri, Sebastián de; Iradier, Sebastián de; Yradier, C.; Salaverri, Sebastián de Iradier y; Iradier, ...; Iradier Salaberri, Sebastián; Iradier y Salaverri, Sebastián de; Iradier Salaverri, Sebastián; Yradier, S. de; Yradier, Seb.; Yradier, ...; Iradier Salaverri, Sebastián de; Yradier, Sebastien; De Iradier, Sebastián; De Yradier, Sebastián","1809","1865","ESP"
"Yung, Bosco H.K. (Voyager)",NA,NA,NA,7,1,NA,"not found",NA,0,NA,NA,NA,NA,NA,NA
"Zabaznov, Alexey Nikolaevich","RUS","1981",NA,11,1,NA,"not found",NA,0,NA,NA,NA,"1981",NA,"RUS"
"Zach, Jan","BOH","1699","1773",2,1,"http://d-nb.info/gnd/123426391","Zach, Jan","AUT/CZE/DEU",1,"1713","1773","Zach, Johann","1713","1773","BOH"
"Zanetti, Maurizio E.A.",NA,"1958",NA,6,1,NA,"not found",NA,0,NA,NA,NA,"1958",NA,NA
"Zarchy, Scott Adam","USA","1984",NA,5,1,NA,"not found",NA,0,NA,NA,NA,"1984",NA,"USA"
